Store,Week,Weekly_Sales,Holiday_Flag
9,73,537064.03,0
9,74,535983.13,0
9,75,512834.04,0
9,76,491449.94,0
9,77,471449.98,0
9,78,554879.67,0
9,79,520284.79,0
9,80,540819.44,0
9,81,542663.53,0
9,82,544643.33,0
9,83,528784.86,1
9,84,500274.03,0
9,85,506743.78,0
9,86,508567.04,0
9,87,553836.98,0
9,88,529515.66,0
9,89,557075.21,0
9,90,548527.49,0
9,91,597855.07,0
9,92,594574.12,0
9,93,542414.27,0
9,94,814753.5,1
9,95,613115.21,0
9,96,630327.28,0
9,97,705557.97,0
9,98,905324.68,0
9,99,549788.36,1
9,100,519585.67,0
9,101,474964.6,0
9,102,480130.04,0
9,103,482451.21,0
9,104,549967.89,0
9,105,609736.12,1
9,106,658965.05,0
9,107,563578.79,0
9,108,619498.28,0
9,109,574955.95,0
9,110,550373.57,0
9,111,550791.32,0
9,112,574985.37,0
9,113,677885.99,0
9,114,578539.86,0
9,115,542819.03,0
9,116,550414.99,0
9,117,586289.08,0
9,118,592572.3,0
9,119,571463.93,0
9,120,547226,0
9,121,583648.59,0
9,122,582525.42,0
9,123,564606.1,0
9,124,562173.12,0
9,125,544770.7,0
9,126,578790.36,0
9,127,536537.64,0
9,128,513991.57,0
9,129,495951,0
9,130,533887.54,0
9,131,538713.47,0
9,132,535153.47,0
9,133,572887.78,0
9,134,576879.15,0
9,135,565812.29,1
9,136,523427.35,0
9,137,533756.88,0
9,138,516361.06,0
9,139,606755.3,0
9,140,558464.8,0
9,141,542009.46,0
9,142,549731.49,0
10,0,2193048.75,0
10,1,2176028.52,1
10,2,2113432.58,0
10,3,2006774.96,0
10,4,1987090.09,0
10,5,1941346.13,0
10,6,1946875.06,0
10,7,1893532.46,0
10,8,2138651.97,0
10,9,2041069.37,0
10,10,1826241.44,0
10,11,1829521.83,0
10,12,1790694.59,0
10,13,1921432.16,0
10,14,1808056.41,0
10,15,1847613.58,0
10,16,1904618.17,0
10,17,1931406.28,0
10,18,1827521.71,0
10,19,1837636.24,0
10,20,1768172.31,0
10,21,1845893.87,0
10,22,1769793.37,0
10,23,1828052.47,0
10,24,1831676.03,0
10,25,1832664.03,0
10,26,1949236.09,0
10,27,1962996.7,0
10,28,1983190.56,0
10,29,1727565.42,0
10,30,1766331.45,0
10,31,1720530.23,1
10,32,1716755.78,0
10,33,1655036.75,0
10,34,1645892.97,0
10,35,1772192.42,0
10,36,1703850.25,0
10,37,1740234.06,0
10,38,1741308.56,0
10,39,1832211.96,0
10,40,1895901.59,0
10,41,1949177.13,0
10,42,2939946.38,1
10,43,2251206.64,0
10,44,2411790.21,0
10,45,2811646.85,0
10,46,3749057.69,0
10,47,1707298.14,1
10,48,1714309.9,0
10,49,1710803.59,0
10,50,1677556.18,0
10,51,1715769.05,0
10,52,1968045.91,0
10,53,2115408.31,1
10,54,2106934.55,0
10,55,1967996.71,0
10,56,1958003.19,0
10,57,1933469.15,0
10,58,1884734.31,0
10,59,1815798.85,0
10,60,1827733.18,0
10,61,1870720.73,0
10,62,1781767.22,0
10,63,2004831.14,0
10,64,1873646.34,0
10,65,1841369.99,0
10,66,1712995.44,0
10,67,1720908.01,0
10,68,1743000.38,0
10,69,1792210.89,0
10,70,1740063.1,0
10,71,1817934.76,0
10,72,1711813.13,0
10,73,1751369.75,0
10,74,1699708.38,0
10,75,1775068.4,0
10,76,1774342.61,0
10,77,1745841.33,0
10,78,1886299.98,0
10,79,1917397.63,0
10,80,1954849.68,0
10,81,1728399.07,0
10,82,1758587.35,0
10,83,1670579.82,1
10,84,1650894.3,0
10,85,1685910.53,0
10,86,1627707.31,0
10,87,1788227.6,0
10,88,1704753.02,0
10,89,1745928.56,0
10,90,1771792.97,0
10,91,1904438.59,0
10,92,2076570.84,0
10,93,1869087.85,0
10,94,2950198.64,1
10,95,2068097.18,0
10,96,2429310.9,0
10,97,2555031.18,0
10,98,3487986.89,0
10,99,1930690.37,1
10,100,1683401.78,0
10,101,1711562.73,0
10,102,1675562.94,0
10,103,1632406,0
10,104,1867403.01,0
10,105,2218595.8,1
10,106,2168709.76,0
10,107,2039415.74,0
10,108,1990371.02,0
10,109,1917483.1,0
10,110,1930814.66,0
10,111,1837457.69,0
10,112,1815760.42,0
10,113,2163384.17,0
10,114,1974687.51,0
10,115,1777166.53,0
10,116,1712987.56,0
10,117,1821364.42,0
10,118,1792345.3,0
10,119,1795152.73,0
10,120,1830939.1,0
10,121,1767471.48,0
10,122,1840491.41,0
10,123,1811562.88,0
10,124,1755334.18,0
10,125,1707481.9,0
10,126,1805999.79,0
10,127,1765571.91,0
10,128,1869967.03,0
10,129,1817603.66,0
10,130,1939440.09,0
10,131,1880436.94,0
10,132,1827797.4,0
10,133,1764984.15,0
10,134,1650285.54,0
10,135,1708283.28,1
10,136,1640168.99,0
10,137,1671857.57,0
10,138,1694862.41,0
10,139,1758971.38,0
10,140,1713889.11,0
10,141,1734834.82,0
10,142,1744349.05,0
11,0,1528008.64,0
11,1,1574684.08,1
11,2,1503298.7,0
11,3,1336404.65,0
11,4,1426622.65,0
11,5,1331883.16,0
11,6,1364207,0
11,7,1245624.27,0
11,8,1446210.26,0
11,9,1470308.32,0
11,10,1323243.35,0
11,11,1283766.55,0
11,12,1239766.89,0
11,13,1312329.78,0
11,14,1266796.13,0
11,15,1271646.62,0
11,16,1264272.52,0
11,17,1396322.19,0
11,18,1339570.85,0
11,19,1336522.92,0
11,20,1262025.08,0
11,21,1302600.14,0
11,22,1280156.47,0
11,23,1290609.54,0
11,24,1244390.03,0
11,25,1250178.89,0
11,26,1369634.92,0
11,27,1384339.1,0
11,28,1430192.37,0
11,29,1311263.07,0
11,30,1303914.27,0
11,31,1231428.46,1
11,32,1215676.31,0
11,33,1170103.25,0
11,34,1182490.46,0
11,35,1293472.8,0
11,36,1175003.67,0
11,37,1169831.38,0
11,38,1195036,0
11,39,1332759.13,0
11,40,1281675.6,0
11,41,1292346.57,0
11,42,1757242.51,1
11,43,1380522.64,0
11,44,1564516.43,0
11,45,1843971.15,0
11,46,2306265.36,0
11,47,1172003.1,1
11,48,1178905.44,0
11,49,1194449.78,0
11,50,1187776.19,0
11,51,1100418.69,0
11,52,1422546.05,0
11,53,1419236.9,1
11,54,1554747.15,0
11,55,1323999.36,0
11,56,1399456.99,0
11,57,1314557.31,0
11,58,1391813.69,0
11,59,1229777.24,0
11,60,1258674.12,0
11,61,1327401.06,0
11,62,1312905.8,0
11,63,1388118.53,0
11,64,1357589.89,0
11,65,1331453.41,0
11,66,1277959.42,0
11,67,1239466.97,0
11,68,1216876.52,0
11,69,1343637,0
11,70,1314626.75,0
11,71,1337506.74,0
11,72,1254587.84,0
11,73,1297472.06,0
11,74,1334627.96,0
11,75,1266546.73,0
11,76,1290576.44,0
11,77,1212938.67,0
11,78,1403198.94,0
11,79,1354188.43,0
11,80,1484169.74,0
11,81,1304706.75,0
11,82,1297792.41,0
11,83,1249439.95,1
11,84,1270816.01,0
11,85,1235775.15,0
11,86,1190515.83,0
11,87,1346271.06,0
11,88,1286388.96,0
11,89,1325107.53,0
11,90,1310684.1,0
11,91,1458287.38,0
11,92,1366053.69,0
11,93,1315091.63,0
11,94,1848953.48,1
11,95,1399322.44,0
11,96,1646655.94,0
11,97,1783910.06,0
11,98,2213518.5,0
11,99,1352084.21,1
11,100,1283885.55,0
11,101,1264736.59,0
11,102,1207303.29,0
11,103,1162675.85,0
11,104,1376732.18,0
11,105,1574287.76,1
11,106,1569607.94,0
11,107,1379473.03,0
11,108,1438383.44,0
11,109,1413382.76,0
11,110,1441884.28,0
11,111,1300593.61,0
11,112,1300104.03,0
11,113,1596325.01,0
11,114,1472752.01,0
11,115,1315356.99,0
11,116,1236238.29,0
11,117,1370251.22,0
11,118,1300147.07,0
11,119,1352442.31,0
11,120,1297335.87,0
11,121,1361595.33,0
11,122,1414343.53,0
11,123,1417875.42,0
11,124,1355680.3,0
11,125,1297028.6,0
11,126,1461129.94,0
11,127,1320239.51,0
11,128,1344483.81,0
11,129,1272395.02,0
11,130,1399341.07,0
11,131,1388973.65,0
11,132,1421307.2,0
11,133,1409515.73,0
11,134,1372872.35,0
11,135,1304584.4,1
11,136,1267675.05,0
11,137,1326132.98,0
11,138,1227430.73,0
11,139,1422794.26,0
11,140,1311965.09,0
11,141,1232073.18,0
11,142,1200729.45,0
12,0,1100046.37,0
12,1,1117863.33,1
12,2,1095421.65,0
12,3,1048617.17,0
12,4,1077018.27,0
12,5,985594.23,0
12,6,972088.34,0
12,7,981615.81,0
12,8,1011822.3,0
12,9,1041238.87,0
12,10,957997.52,0
12,11,993833.44,0
12,12,954220.22,0
12,13,1043240.27,0
12,14,966054.97,0
12,15,958374.56,0
12,16,955451.16,0
12,17,1049357.36,0
12,18,1016039.71,0
12,19,956211.2,0
12,20,958007.69,0
12,21,951957.31,0
12,22,943506.28,0
12,23,916402.76,0
12,24,912403.67,0
12,25,913548.25,0
12,26,967576.95,0
12,27,928264.4,0
12,28,948447.34,0
12,29,1004516.46,0
12,30,1075758.55,0
12,31,903119.03,1
12,32,852882.61,0
12,33,851919.34,0
12,34,850936.26,0
12,35,918335.68,0
12,36,862419.84,0
12,37,857883.46,0
12,38,955294.7,0
12,39,929690.71,0
12,40,942475.24,0
12,41,894493.7,0
12,42,1601377.41,1
12,43,1069533.17,0
12,44,1121934.15,0
12,45,1295605.35,0
12,46,1768249.89,0
12,47,891736.91,1
12,48,910110.24,0
12,49,812011.8,0
12,50,802105.5,0
12,51,873119.06,0
12,52,1046068.17,0
12,53,1086421.57,1
12,54,1128485.1,0
12,55,1046203.72,0
12,56,1085248.21,0
12,57,997672.62,0
12,58,1009502.01,0
12,59,954107.32,0
12,60,1005463.49,0
12,61,998362.05,0
12,62,990951.77,0
12,63,1016019.47,0
12,64,994966.1,0
12,65,1021154.48,0
12,66,977033.5,0
12,67,924134.99,0
12,68,964332.51,0
12,69,970328.68,0
12,70,996937.95,0
12,71,986504.93,0
12,72,997282.75,0
12,73,961993.34,0
12,74,943717.38,0
12,75,936001.98,0
12,76,922231.92,0
12,77,890547.07,0
12,78,988712.52,0
12,79,955913.68,0
12,80,966817.24,0
12,81,1017593.47,0
12,82,1052051.45,0
12,83,922850.57,1
12,84,889290.23,0
12,85,871692.74,0
12,86,866401.45,0
12,87,951244.66,0
12,88,927600.01,0
12,89,938604.58,0
12,90,990926.38,0
12,91,1051944.79,0
12,92,1095091.53,0
12,93,970641.34,0
12,94,1591920.42,1
12,95,1071383.1,0
12,96,1189646.45,0
12,97,1293404.18,0
12,98,1617612.03,0
12,99,1111638.07,1
12,100,945823.65,0
12,101,865467.86,0
12,102,855922.64,0
12,103,888203.69,0
12,104,1058767.95,0
12,105,1199330.85,1
12,106,1240048.85,0
12,107,1112034.72,0
12,108,1147636.96,0
12,109,1113208.57,0
12,110,1088498.52,0
12,111,1045419.87,0
12,112,1025382.22,0
12,113,1128765.71,0
12,114,1083811.19,0
12,115,1006486.96,0
12,116,1004252.38,0
12,117,1073433.69,0
12,118,1041995.22,0
12,119,1020486.05,0
12,120,991514.21,0
12,121,981345.2,0
12,122,1086231.47,0
12,123,1019555.51,0
12,124,981386.25,0
12,125,943124.74,0
12,126,1014898.78,0
12,127,960312.75,0
12,128,941550.34,0
12,129,916967.92,0
12,130,958667.23,0
12,131,984689.9,0
12,132,1005003.12,0
12,133,1048101.39,0
12,134,1061943.49,0
12,135,955146.04,1
12,136,885892.37,0
12,137,922735.37,0
12,138,880415.67,0
12,139,979825.92,0
12,140,934917.47,0
12,141,960945.43,0
12,142,974697.6,0
13,0,1967220.53,0
13,1,2030933.46,1
13,2,1970274.64,0
13,3,1817850.32,0
13,4,1939980.43,0
13,5,1840686.94,0
13,6,1879794.89,0
13,7,1882095.98,0
13,8,2142482.14,0
13,9,1898321.33,0
13,10,1819660.44,0
13,11,1909330.77,0
13,12,1785823.37,0
13,13,2005478.46,0
13,14,1890273.44,0
13,15,1853657.6,0
13,16,1877358.86,0
13,17,2022705.22,0
13,18,2037880.96,0
13,19,2003435.31,0
13,20,1970340.25,0
13,21,2018314.71,0
13,22,1870843.9,0
13,23,1932231.05,0
13,24,1907351.2,0
13,25,1817887.23,0
13,26,1969121.45,0
13,27,1877592.55,0
13,28,1997397.63,0
13,29,1908278.27,0
13,30,1911852.58,0
13,31,1772143.94,1
13,32,1790279.74,0
13,33,1705655.09,0
13,34,1765584.48,0
13,35,1871924.07,0
13,36,1851431.06,0
13,37,1796949.59,0
13,38,1887895.07,0
13,39,1854967.66,0
13,40,1939964.63,0
13,41,1925393.91,0
13,42,2766400.05,1
13,43,2083379.89,0
13,44,2461468.35,0
13,45,2771646.81,0
13,46,3595903.2,0
13,47,1675292,1
13,48,1744544.39,0
13,49,1682316.31,0
13,50,1770177.37,0
13,51,1633663.12,0
13,52,1848186.58,0
13,53,1944438.9,1
13,54,2003480.59,0
13,55,1831933.95,0
13,56,1894960.68,0
13,57,1852432.58,0
13,58,1852443.78,0
13,59,1807545.43,0
13,60,1864238.64,0
13,61,1887465.04,0
13,62,1950994.04,0
13,63,2124316.34,0
13,64,1895583.12,0
13,65,1986380.4,0
13,66,1958823.56,0
13,67,1860923.55,0
13,68,1866369.93,0
13,69,1935593.87,0
13,70,1997816.98,0
13,71,2086433.49,0
13,72,2009163.08,0
13,73,2048035.74,0
13,74,2021699.38,0
13,75,1956813.31,0
13,76,1987089.36,0
13,77,1880785.69,0
13,78,2076231.8,0
13,79,1970341.38,0
13,80,2090340.98,0
13,81,2035244.54,0
13,82,1953628.82,0
13,83,1872921.31,1
13,84,1923223.82,0
13,85,1847430.96,0
13,86,1835662.69,0
13,87,2067232.56,0
13,88,1929659.07,0
13,89,1973544.27,0
13,90,1948733.81,0
13,91,2036317.54,0
13,92,2111592.09,0
13,93,2016323.51,0
13,94,2864170.61,1
13,95,2051315.66,0
13,96,2462779.06,0
13,97,2760346.71,0
13,98,3556766.03,0
13,99,1969056.91,1
13,100,1865752.78,0
13,101,1794962.64,0
13,102,1811606.21,0
13,103,1733983.09,0
13,104,1927780.74,0
13,105,2069284.57,1
13,106,2214477.06,0
13,107,1929768.03,0
13,108,1969742.76,0
13,109,1986445.65,0
13,110,2025582.62,0
13,111,1904421.74,0
13,112,1948982.7,0
13,113,2271614.76,0
13,114,2057637.86,0
13,115,1955689.12,0
13,116,1970121.65,0
13,117,1995994.51,0
13,118,2080764.17,0
13,119,2131900.55,0
13,120,2043349.41,0
13,121,2035431.39,0
13,122,2182437.9,0
13,123,2152229.11,0
13,124,2094373,0
13,125,2037663.71,0
13,126,2184980.35,0
13,127,2002750.99,0
13,128,2053089.32,0
13,129,1914430.53,0
13,130,2044148.23,0
13,131,2041019.92,0
13,132,2095769.18,0
13,133,2059458.25,0
13,134,2073855.42,0
13,135,2165796.31,1
13,136,1919917.03,0
13,137,1938379.66,0
13,138,1927664.11,0
13,139,2041918.74,0
13,140,1999079.44,0
13,141,2018010.15,0
13,142,2035189.66,0
14,0,2623469.95,0
14,1,1704218.84,1
14,2,2204556.7,0
14,3,2095591.63,0
14,4,2237544.75,0
14,5,2156035.06,0
14,6,2066219.3,0
14,7,2050396.27,0
14,8,2495630.51,0
14,9,2258781.28,0
14,10,2121788.61,0
14,11,2138144.91,0
14,12,2082355.12,0
14,13,2370116.52,0
14,14,2129771.13,0
14,15,2108187.1,0
14,16,2227152.16,0
14,17,2363601.47,0
14,18,2249570.04,0
14,19,2248645.59,0
14,20,2246179.91,0
14,21,2334788.42,0
14,22,2236209.13,0
14,23,2130287.27,0
14,24,2044155.39,0
14,25,2054843.28,0
14,26,2219813.5,0
14,27,2052984.81,0
14,28,2057138.31,0
14,29,2020332.07,0
14,30,2182563.66,0
14,31,2191767.76,1
14,32,1953539.85,0
14,33,1879891.13,0
14,34,1855703.66,0
14,35,2091663.2,0
14,36,1932162.63,0
14,37,1936621.09,0
14,38,1984768.34,0
14,39,2078417.47,0
14,40,2092189.06,0
14,41,1968462.58,0
14,42,2921709.71,1
14,43,2258489.63,0
14,44,2600519.26,0
14,45,2762861.41,0
14,46,3818686.45,0
14,47,1623716.46,1
14,48,1864746.1,0
14,49,1699095.9,0
14,50,1743188.87,0
14,51,1613718.38,0
14,52,1995891.87,0
14,53,1980405.03,1
14,54,2019031.67,0
14,55,1875708.88,0
14,56,2041215.61,0
14,57,1931104.67,0
14,58,1932491.42,0
14,59,1879451.23,0
14,60,1869110.55,0
14,61,2037798.88,0
14,62,1974960.86,0
14,63,2256461.39,0
14,64,1930617.64,0
14,65,2095599.93,0
14,66,2004330.3,0
14,67,1959967.8,0
14,68,2080694.24,0
14,69,2079899.47,0
14,70,2132446,0
14,71,2082083.34,0
14,72,2069523.52,0
14,73,2074668.19,0
14,74,2063401.06,0
14,75,1953544.76,0
14,76,1882070.88,0
14,77,1871021.01,0
14,78,2066020.69,0
14,79,1928773.82,0
14,80,1896873.99,0
14,81,2273470.62,0
14,82,1750891.47,0
14,83,2202742.9,1
14,84,1864637.89,0
14,85,1871555.64,0
14,86,1809989.29,0
14,87,2078796.76,0
14,88,1890870.75,0
14,89,2009004.59,0
14,90,2056846.12,0
14,91,2174056.71,0
14,92,2081534.65,0
14,93,1969360.72,0
14,94,2685351.81,1
14,95,2143080.57,0
14,96,2470581.29,0
14,97,2594363.09,0
14,98,3369068.99,0
14,99,1914148.89,1
14,100,1859144.96,0
14,101,1696248.27,0
14,102,1789113.32,0
14,103,1595362.27,0
14,104,1877410.36,0
14,105,2077256.24,1
14,106,2020550.99,0
14,107,1875040.16,0
14,108,1926004.99,0
14,109,2020839.31,0
14,110,1941040.5,0
14,111,1893447.71,0
14,112,1905033.01,0
14,113,2376022.26,0
14,114,1912909.69,0
14,115,1875686.44,0
14,116,1784029.95,0
14,117,1949354.29,0
14,118,1987531.05,0
14,119,1932233.17,0
14,120,2030869.61,0
14,121,2049485.49,0
14,122,2099615.88,0
14,123,1905733.68,0
14,124,1660228.88,0
14,125,1591835.02,0
14,126,1862128.95,0
14,127,1544422.35,0
14,128,1553250.16,0
14,129,1479514.66,0
14,130,1656886.46,0
14,131,1648570.03,0
14,132,1660433.3,0
14,133,1621841.33,0
14,134,1613342.19,0
14,135,1904512.34,1
14,136,1554794.22,0
14,137,1565352.46,0
14,138,1522512.2,0
14,139,1687592.16,0
14,140,1639585.61,0
14,141,1590274.72,0
14,142,1704357.62,0
15,0,652122.44,0
15,1,682447.1,1
15,2,660838.75,0
15,3,564883.2,0
15,4,605325.43,0
15,5,604173.59,0
15,6,593710.67,0
15,7,592111.49,0
15,8,718470.71,0
15,9,634605.77,0
15,10,641208.65,0
15,11,643097.6,0
15,12,570791.11,0
15,13,661348.88,0
15,14,594385.2,0
15,15,616598.1,0
15,16,744772.88,0
15,17,693192.5,0
15,18,619337.29,0
15,19,652329.53,0
15,20,672194.03,0
15,21,709337.11,0
15,22,691497.62,0
15,23,633203.69,0
15,24,598553.43,0
15,25,619224.06,0
15,26,639651.24,0
15,27,622437.08,0
15,28,637090.44,0
15,29,649791.15,0
15,30,638647.21,0
15,31,641965.2,1
15,32,583210.87,0
15,33,548542.47,0
15,34,566945.95,0
15,35,591603.79,0
15,36,577011.26,0
15,37,600395.73,0
15,38,598301.5,0
15,39,612987.64,0
15,40,619639.74,0
15,41,608200.81,0
15,42,1120018.92,1
15,43,754134.95,0
15,44,847294.04,0
15,45,983825.15,0
15,46,1368318.17,0
15,47,543754.17,1
15,48,509640.77,0
15,49,479424.2,0
15,50,487311.03,0
15,51,481119.6,0
15,52,556550.85,0
15,53,582864.35,1
15,54,649993.5,0
15,55,547564.09,0
15,56,573374.49,0
15,57,537035.28,0
15,58,551553.99,0
15,59,527389.28,0
15,60,542556.05,0
15,61,587370.81,0
15,62,607691.36,0
15,63,655318.26,0
15,64,560764.41,0
15,65,630522.67,0
15,66,630482.91,0
15,67,593941.9,0
15,68,636193.24,0
15,69,695396.19,0
15,70,642679.81,0
15,71,639928.85,0
15,72,656594.95,0
15,73,674669.16,0
15,74,635118.48,0
15,75,624114.56,0
15,76,607475.44,0
15,77,577511.02,0
15,78,607961.21,0
15,79,590836.37,0
15,80,599488.98,0
15,81,605413.17,0
15,82,649159.68,0
15,83,607593.51,1
15,84,545052.34,0
15,85,545570.86,0
15,86,521297.31,0
15,87,579068.88,0
15,88,537300.94,0
15,89,603318.89,0
15,90,589842.69,0
15,91,615121.78,0
15,92,618949.82,0
15,93,597856.51,0
15,94,1066478.1,1
15,95,699028.66,0
15,96,764565.55,0
15,97,870415.49,0
15,98,1182691.87,0
15,99,603460.79,1
15,100,516087.65,0
15,101,454183.42,0
15,102,492721.85,0
15,103,466045.63,0
15,104,523831.64,0
15,105,628218.22,1
15,106,598502.83,0
15,107,561137.06,0
15,108,541292.64,0
15,109,545120.67,0
15,110,570611.23,0
15,111,565481.88,0
15,112,557547.25,0
15,113,659950.36,0
15,114,558585.13,0
15,115,534780.57,0
15,116,527402.62,0
15,117,577868.38,0
15,118,579539.95,0
15,119,600050.98,0
15,120,693780.42,0
15,121,663971.26,0
15,122,611390.67,0
15,123,636737.65,0
15,124,687085.6,0
15,125,624099.48,0
15,126,678024.75,0
15,127,591335.5,0
15,128,592369.22,0
15,129,571190.83,0
15,130,590739.62,0
15,131,590453.63,0
15,132,579738.2,0
15,133,606210.77,0
15,134,610185.32,0
15,135,587259.82,1
15,136,527509.76,0
15,137,533161.64,0
15,138,553901.97,0
15,139,573498.64,0
15,140,551799.63,0
15,141,555652.77,0
15,142,558473.6,0
16,0,477409.3,0
16,1,472044.28,1
16,2,469868.7,0
16,3,443242.17,0
16,4,444181.85,0
16,5,445393.74,0
16,6,504307.35,0
16,7,483177.2,0
16,8,490503.69,0
16,9,424083.99,0
16,10,436312.41,0
16,11,370230.94,0
16,12,383550.93,0
16,13,403217.22,0
16,14,401770.9,0
16,15,435300.51,0
16,16,479430,0
16,17,516295.81,0
16,18,535587.31,0
16,19,540149.85,0
16,20,546554.96,0
16,21,610641.42,0
16,22,614253.33,0
16,23,586583.69,0
16,24,588344.18,0
16,25,562633.67,0
16,26,586936.45,0
16,27,543757.97,0
16,28,521516.96,0
16,29,581010.52,0
16,30,542087.89,0
16,31,537518.57,1
16,32,522049.52,0
16,33,511330.32,0
16,34,463977.54,0
16,35,442894.2,0
16,36,452169.28,0
16,37,541216.92,0
16,38,495022.51,0
16,39,446905.02,0
16,40,453632.76,0
16,41,458634.68,0
16,42,651837.77,1
16,43,512260.59,0
16,44,570103.64,0
16,45,648652.01,0
16,46,1004730.69,0
16,47,575317.38,1
16,48,573545.96,0
16,49,470365.59,0
16,50,462888.13,0
16,51,448391.99,0
16,52,479263.15,0
16,53,466806.89,1
16,54,491179.79,0
16,55,475201.64,0
16,56,484829.07,0
16,57,457504.35,0
16,58,497373.49,0
16,59,465279.68,0
16,60,459756.11,0
16,61,439276.5,0
16,62,427855.24,0
16,63,368600,0
16,64,378100.31,0
16,65,423805.22,0
16,66,410406.95,0
16,67,435397.19,0
16,68,444718.68,0
16,69,531080.31,0
16,70,600952.06,0
16,71,581546.23,0
16,72,569105.03,0
16,73,608737.56,0
16,74,634634.66,0
16,75,586841.77,0
16,76,581758.22,0
16,77,582381.95,0
16,78,592981.33,0
16,79,563884.47,0
16,80,554630.42,0
16,81,557312.01,0
16,82,580805.33,0
16,83,574622.56,1
16,84,539081.09,0
16,85,504856.97,0
16,86,450075.31,0
16,87,482926.93,0
16,88,498241.06,0
16,89,560104.16,0
16,90,505918.21,0
16,91,511059.95,0
16,92,513181.31,0
16,93,480353.64,0
16,94,712422.4,1
16,95,530492.84,0
16,96,574798.86,0
16,97,679481.9,0
16,98,950691.96,0
16,99,665861.06,1
16,100,564538.07,0
16,101,508520.09,0
16,102,474389.75,0
16,103,453979.19,0
16,104,475905.1,0
16,105,473766.97,1
16,106,494069.49,0
16,107,495720.3,0
16,108,464189.09,0
16,109,495951.66,0
16,110,520850.71,0
16,111,493503.89,0
16,112,485095.41,0
16,113,502662.07,0
16,114,450756.71,0
16,115,436221.26,0
16,116,398445.15,0
16,117,426959.62,0
16,118,479855,0
16,119,493506.47,0
16,120,518045.09,0
16,121,532311.93,0
16,122,603618.89,0
16,123,570045.79,0
16,124,581745.72,0
16,125,570162.28,0
16,126,641763.53,0
16,127,569005.06,0
16,128,565297.54,0
16,129,539337.87,0
16,130,584000.71,0
16,131,554036.84,0
16,132,521896.6,0
16,133,551152.15,0
16,134,551837.31,0
16,135,537138.58,1
16,136,526525.16,0
16,137,509942.56,0
16,138,469607.73,0
16,139,471281.68,0
16,140,491817.19,0
16,141,577198.97,0
16,142,475770.14,0
17,0,789036.02,0
17,1,841951.91,1
17,2,800714,0
17,3,749549.55,0
17,4,783300.05,0
17,5,763961.82,0
17,6,752034.52,0
17,7,793097.64,0
17,8,848521.17,0
17,9,770228.02,0
17,10,757738.76,0
17,11,977790.83,0
17,12,807798.73,0
17,13,843848.65,0
17,14,813756.09,0
17,15,826626.5,0
17,16,872817.62,0
17,17,876902.87,0
17,18,845252.21,0
17,19,877996.27,0
17,20,893995.44,0
17,21,958875.37,0
17,22,836915.92,0
17,23,876591.41,0
17,24,893504.87,0
17,25,833517.19,0
17,26,795301.17,0
17,27,759995.18,0
17,28,783929.7,0
17,29,802583.89,0
17,30,834373.73,0
17,31,1200888.28,1
17,32,871264.25,0
17,33,852876.29,0
17,34,829207.27,0
17,35,827738.06,0
17,36,838297.32,0
17,37,815093.76,0
17,38,861941.25,0
17,39,818434.49,0
17,40,855459.96,0
17,41,782252.57,0
17,42,1005448.76,1
17,43,926573.81,0
17,44,962475.55,0
17,45,1049372.38,0
17,46,1309226.79,0
17,47,635862.55,1
17,48,1083071.14,0
17,49,758510.36,0
17,50,755804.37,0
17,51,736335.69,0
17,52,816603.05,0
17,53,813211.46,1
17,54,860962.91,0
17,55,767256.53,0
17,56,816138.33,0
17,57,779602.36,0
17,58,778436.81,0
17,59,781267.76,0
17,60,795859.23,0
17,61,811855.72,0
17,62,825283.43,0
17,63,1060770.11,0
17,64,806979.15,0
17,65,882132.28,0
17,66,870625.49,0
17,67,844443.35,0
17,68,892056.64,0
17,69,895020.48,0
17,70,881190.46,0
17,71,894686.67,0
17,72,920719.98,0
17,73,940554.34,0
17,74,915064.22,0
17,75,902727.76,0
17,76,899044.34,0
17,77,861894.77,0
17,78,866184.92,0
17,79,800819.79,0
17,80,797523.04,0
17,81,837390.79,0
17,82,847380.07,0
17,83,1161900.18,1
17,84,1051116.95,0
17,85,895535.31,0
17,86,868191.05,0
17,87,918006.9,0
17,88,884042.63,0
17,89,877380.22,0
17,90,936508.43,0
17,91,927657.63,0
17,92,914759.2,0
17,93,877724.31,0
17,94,1225700.28,1
17,95,945267.68,0
17,96,976522.93,0
17,97,1067754.06,0
17,98,1289156.9,0
17,99,777207.3,1
17,100,1198104.22,0
17,101,873576.96,0
17,102,809272.65,0
17,103,769522.33,0
17,104,864852.85,0
17,105,880165.7,1
17,106,927084.65,0
17,107,843864.43,0
17,108,856178.47,0
17,109,860224.98,0
17,110,853136.46,0
17,111,851762.28,0
17,112,872469.03,0
17,113,986922.62,0
17,114,877055.32,0
17,115,1119979.98,0
17,116,925916.65,0
17,117,930121.14,0
17,118,944100.3,0
17,119,968816.33,0
17,120,984881.59,0
17,121,938914.28,0
17,122,987990.24,0
17,123,964169.67,0
17,124,981210.57,0
17,125,982322.24,0
17,126,1046782.52,0
17,127,960746.04,0
17,128,944698.7,0
17,129,907493.24,0
17,130,877813.33,0
17,131,849074.04,0
17,132,844928.17,0
17,133,924299.78,0
17,134,865924.2,0
17,135,1255633.29,1
17,136,1071040.22,0
17,137,938303.28,0
17,138,972716.24,0
17,139,952609.17,0
17,140,919878.34,0
17,141,957356.84,0
